"price","bed","bath","acre_lot","city","state","zip_code","house_size"
799900,"4","3",1.72,"Derry","New Hampshire",3038,2714
1050000,"4","3",2.01,"Exeter","New Hampshire",3833,2800
830000,"4","3",2.34,"Kingston","New Hampshire",3848,2940
859900,"4","3",0.32,"Salisbury","Massachusetts",1952,3200
850000,"4","3",1.22,"Hampstead","New Hampshire",3841,2620
209900,"3","2",0.25,"Raymond","New Hampshire",3077,1296
330000,"2","1",0.23,"Hampstead","New Hampshire",3841,1142
339900,"3","2",0.03,"Salisbury","Massachusetts",1952,920
365000,"3","1",1.15,"Hampstead","New Hampshire",3841,1538
309900,"2","1",0.22,"Sandown","New Hampshire",3873,756
424900,"3","2",0.42,"Hampton","New Hampshire",3842,1344
549000,"4","3",1.38,"Plaistow","New Hampshire",3865,3344
525000,"3","1",0.14,"Ipswich","Massachusetts",1938,1213
650000,"3","3",1.05,"Newbury","Massachusetts",1922,2141
679000,"3","2",1.06,"Topsfield","Massachusetts",1983,1952
550000,"3","3",1.81,"Rowley","Massachusetts",1969,2060
550000,"3","4",0.6,"Seabrook","New Hampshire",3874,3082
975000,"3","3",0.54,"Topsfield","Massachusetts",1983,3355
615000,"6","4",0.36,"Exeter","New Hampshire",3833,2475
699900,"3","3",0.38,"Exeter","New Hampshire",3833,1872
679900,"5","2",0.04,"Salisbury","Massachusetts",1952,1850
685000,"3","3",0.58,"Hampton","New Hampshire",3842,2143
1200000,"4","3",0.78,"Rowley","Massachusetts",1969,2883
525000,"3","2",0.5,"West Newbury","Massachusetts",1985,1834
519900,"3","2",1.52,"Danville","New Hampshire",3819,1824
799000,"3","4",2.26,"Newbury","Massachusetts",1951,3546
798999,"4","4",1.01,"Ipswich","Massachusetts",1938,3524
650000,"4","2",0.62,"Newbury","Massachusetts",1922,1862
899900,"5","3",1.74,"Rowley","Massachusetts",1969,3218
764900,"3","3",2,"Topsfield","Massachusetts",1983,2269
675000,"2","1",0.13,"Ipswich","Massachusetts",1938,912
524900,"2","2",0.12,"Amesbury","Massachusetts",1913,1301
599900,"2","2",0.28,"Newburyport","Massachusetts",1950,1304
446000,"3","1",0.3,"Kingston","New Hampshire",3848,1340
799000,"2","2",0.04,"Amesbury","Massachusetts",1913,1713
750000,"4","2",0.97,"Newbury","Massachusetts",1951,2449
799900,"4","3",1.03,"Brentwood","New Hampshire",3833,2420
679500,"5","2",0.06,"Salisbury","Massachusetts",1952,1736
869900,"3","4",1.32,"Ipswich","Massachusetts",1938,2500
359900,"3","2",0.67,"Salisbury","Massachusetts",1952,1998
585900,"4","2",0.19,"Amesbury","Massachusetts",1983,2772
334500,"2","2",1.26,"Seabrook","New Hampshire",3874,1225
399900,"3","2",2.19,"Danville","New Hampshire",3819,1368
749000,"3","2",0.32,"Rowley","Massachusetts",1969,2300
949000,"4","3",0.74,"West Newbury","Massachusetts",1985,3392
748000,"3","2",0.79,"Exeter","New Hampshire",3833,2669
649900,"4","3",2.01,"Kensington","New Hampshire",3833,1960
750000,"7","4",0.25,"Amesbury","Massachusetts",1913,3195
829900,"4","3",1.13,"Brentwood","New Hampshire",3833,2600
749900,"4","2",0.06,"Newburyport","Massachusetts",1950,2171
725000,"2","2",0.07,"Newburyport","Massachusetts",1950,1540
325000,"3","2",1.02,"Sandown","New Hampshire",3873,1164
445000,"4","2",0.26,"Seabrook","New Hampshire",3874,1800
475000,"3","2",0.15,"Salisbury","Massachusetts",1952,1326
1199900,"4","2",0.14,"Salisbury","Massachusetts",1952,1166
1299000,"3","4",0.23,"Newburyport","Massachusetts",1950,2100
819900,"4","3",0.6,"Salisbury","Massachusetts",1952,2600
869900,"3","4",1.32,"Ipswich","Massachusetts",1938,2500
1085000,"4","3",0.56,"Rowley","Massachusetts",1969,2853
949000,"4","3",1.65,"Hampstead","New Hampshire",3841,2845
329900,"2","1",1,"Kingston","New Hampshire",3848,1409
524900,"3","2",0.54,"Amesbury","Massachusetts",1913,3411
799900,"3","3",0.34,"Exeter","New Hampshire",3833,2147
1200000,"4","3",0.72,"Exeter","New Hampshire",3833,3303
869000,"4","3",0.1,"Newburyport","Massachusetts",1950,2669
1625000,"4","3",0.86,"Newburyport","Massachusetts",1950,3819
1150000,"4","3",0.56,"Rowley","Massachusetts",1969,2853
1100000,"3","3",0.06,"Newburyport","Massachusetts",1950,1750
999900,"2","3",0.24,"Ipswich","Massachusetts",1938,2281
994900,"3","3",0.23,"Ipswich","Massachusetts",1938,2303
1099900,"4","3",0.23,"Ipswich","Massachusetts",1938,2870
899900,"3","3",0.16,"Ipswich","Massachusetts",1938,2078
1539000,"3","3",0.28,"Newbury","Massachusetts",1951,2492
1539000,"3","3",0.33,"Newbury","Massachusetts",1951,2492
349900,"3","2",0.23,"Seabrook","New Hampshire",3874,1404
525000,"3","2",1.7,"Kensington","New Hampshire",3833,1300
499900,"3","3",0.24,"Lawrence","Massachusetts",1841,2028
749900,"2","1",0.11,"Newburyport","Massachusetts",1950,1080
549999,"2","2",0.74,"Hampton","New Hampshire",3842,1146
979900,"4","1",0.13,"Newbury","Massachusetts",1951,988
525000,"3","1",0.5,"West Newbury","Massachusetts",1985,1553
605000,"3","3",1.39,"Newton","New Hampshire",3858,2359
419900,"3","2",1.35,"Derry","New Hampshire",3038,1764
649000,"4","2",0.29,"Newburyport","Massachusetts",1950,1878
535000,"4","3",1,"Derry","New Hampshire",3038,2016
660000,"3","3",0.65,"Brentwood","New Hampshire",3833,2816
650000,"4","2",0.15,"Amesbury","Massachusetts",1913,2524
750000,"2","3",0.03,"Newburyport","Massachusetts",1950,1140
1175000,"2","2",0.13,"Newburyport","Massachusetts",1950,1051
699900,"3","3",0.26,"Ipswich","Massachusetts",1938,1800
619000,"3","2",0.03,"Salisbury","Massachusetts",1952,1620
785000,"3","4",0.23,"Hampton","New Hampshire",3842,1753
1179900,"4","3",0.58,"Rowley","Massachusetts",1969,2480
1295000,"2","1",0.34,"Winchester","Massachusetts",1890,1306
539000,"3","2",0.4,"Peabody","Massachusetts",1960,1679
1295000,"5","3",0.36,"Peabody","Massachusetts",1960,3500
525000,"3","3",0.08,"Peabody","Massachusetts",1960,1719
175000,"2","1",0.09,"Danvers","Massachusetts",1923,1000
525000,"3","1",0.44,"Danvers","Massachusetts",1923,1343
459000,"4","1",0.08,"Beverly","Massachusetts",1915,1846
1399900,"3","4",0.92,"Middleton","Massachusetts",1949,3846
449000,"2","2",0.15,"Beverly","Massachusetts",1915,1350
649900,"3","2",0.57,"Beverly","Massachusetts",1915,1874
775000,"3","2",0.36,"Beverly","Massachusetts",1915,2040
859000,"5","3",0.19,"Peabody","Massachusetts",1960,2756
699900,"4","3",0.46,"Danvers","Massachusetts",1923,2261
1100000,"2","3",0.01,"Middleton","Massachusetts",1949,2744
979900,"2","3",0.01,"Middleton","Massachusetts",1949,2538
695000,"5","3",0.24,"Peabody","Massachusetts",1960,2328
399900,"2","1",0.53,"Danvers","Massachusetts",1923,1000
789000,"4","3",0.46,"Hamilton","Massachusetts",1982,2028
589000,"3","2",0.95,"Hamilton","Massachusetts",1982,1531
799900,"4","3",0.41,"Danvers","Massachusetts",1923,2920
499900,"3","2",0.23,"Danvers","Massachusetts",1923,1635
685000,"4","2",0.46,"Danvers","Massachusetts",1923,2255
1134900,"2","3",0.01,"Middleton","Massachusetts",1949,2744
779000,"5","3",0.48,"Danvers","Massachusetts",1923,3124
515000,"3","2",0.11,"Salem","Massachusetts",1970,1790
499000,"3","1",0.13,"Hamilton","Massachusetts",1982,1232
1200000,"7","3",0.18,"Beverly","Massachusetts",1915,3118
769000,"3","2",0.17,"Hamilton","Massachusetts",1982,1550
849999,"4","3",0.05,"Salem","Massachusetts",1970,2955
539900,"4","2",0.15,"Salem","Massachusetts",1970,1320
579000,"3","2",0.23,"Beverly","Massachusetts",1915,1452
774900,"3","3",0.14,"Salem","Massachusetts",1970,2884
990000,"2","3",0.12,"Hamilton","Massachusetts",1982,2511
599900,"3","2",0.23,"Wenham","Massachusetts",1984,2734
350000,"2","1",0.05,"Peabody","Massachusetts",1960,1002
439900,"3","2",0.05,"Salem","Massachusetts",1970,1214
579000,"3","2",0.1,"Beverly","Massachusetts",1915,1608
689000,"3","3",0.42,"Danvers","Massachusetts",1923,1992
639999,"3","2",0.3,"Peabody","Massachusetts",1960,2000
1390000,"4","4",0.98,"Wenham","Massachusetts",1984,3600
550000,"3","2",0.24,"Beverly","Massachusetts",1915,1452
689000,"6","3",0.07,"Salem","Massachusetts",1970,2575
799900,"4","2",0.46,"Hamilton","Massachusetts",1982,2247
949900,"4","3",0.2,"Beverly","Massachusetts",1915,2821
539000,"2","2",0.14,"Salem","Massachusetts",1970,1032
550000,"3","2",0.96,"Wenham","Massachusetts",1984,1443
419900,"1","1",0.16,"Danvers","Massachusetts",1923,637
599900,"3","2",0.13,"Hamilton","Massachusetts",1982,1575
489000,"3","2",0.24,"Beverly","Massachusetts",1915,1452
599995,"3","2",0.34,"Beverly","Massachusetts",1915,1496
495000,"3","1",0.17,"Beverly","Massachusetts",1915,1248
975000,"4","4",0.51,"Peabody","Massachusetts",1960,4274
489900,"2","2",0.14,"Peabody","Massachusetts",1960,1464
1395000,"3","3",0.43,"Beverly","Massachusetts",1915,2148
409000,"2","2",0.11,"Salem","Massachusetts",1970,781
925000,"4","3",1.31,"Wenham","Massachusetts",1984,3256
530000,"2","1",0.07,"Salem","Massachusetts",1970,1690
399900,"1","1",0.58,"Lynn","Massachusetts",1901,1191
374500,"2","1",0.39,"Lynn","Massachusetts",1901,1110
329000,"3","1",0.09,"Lynn","Massachusetts",1902,1088
249900,"2","1",0.42,"Lynn","Massachusetts",1902,718
479900,"3","3",0.09,"Lynn","Massachusetts",1902,2112
309900,"3","2",0.09,"Lynn","Massachusetts",1902,1191
425000,"2","2",0.1,"Lynn","Massachusetts",1902,2204
599900,"3","2",0.2,"Lynn","Massachusetts",1902,1400
829000,"6","3",0.13,"Lynn","Massachusetts",1902,3141
539900,"4","3",0.12,"Lynn","Massachusetts",1902,1281
399900,"3","2",0.06,"Lynn","Massachusetts",1902,1547
499900,"3","2",0.07,"Lynn","Massachusetts",1902,1260
780000,"4","2",0.31,"Lynn","Massachusetts",1902,2466
489900,"3","2",0.08,"Lynn","Massachusetts",1902,1515
829000,"5","3",0.16,"Lynn","Massachusetts",1902,3165
539990,"4","2",0.07,"Lynn","Massachusetts",1902,1460
169000,"1","1",0.27,"Lynn","Massachusetts",1902,460
739900,"6","4",0.05,"Lynn","Massachusetts",1902,2839
449000,"3","2",0.12,"Lynn","Massachusetts",1902,1514
599900,"5","3",0.1,"Lynn","Massachusetts",1902,2261
849900,"4","3",0.23,"Lynn","Massachusetts",1902,2712
479900,"3","2",0.09,"Lynn","Massachusetts",1902,1261
659900,"4","2",0.09,"Lynn","Massachusetts",1902,2666
549000,"4","2",0.07,"Lynn","Massachusetts",1902,2095
798500,"6","3",0.06,"Lynn","Massachusetts",1902,2347
399900,"4","2",0.05,"Lynn","Massachusetts",1902,1595
729000,"4","2",0.08,"Lynn","Massachusetts",1902,2776
580000,"3","2",0.12,"Lynn","Massachusetts",1902,1300
219900,"1","1",0.46,"Lynn","Massachusetts",1902,600
748977,"6","4",0.1,"Lynn","Massachusetts",1902,2713
710000,"4","2",0.16,"Lynn","Massachusetts",1902,2544
379000,"3","2",0.04,"Lynn","Massachusetts",1904,1295
399000,"3","1",0.07,"Lynn","Massachusetts",1904,1396
599900,"3","2",0.31,"Lynn","Massachusetts",1904,1652
445000,"2","1",0.13,"Lynn","Massachusetts",1904,1092
699900,"2","3",0.21,"Lynn","Massachusetts",1904,1404
500000,"3","2",0.15,"Lynn","Massachusetts",1904,1368
560000,"3","2",0.11,"Lynn","Massachusetts",1904,1392
665000,"5","2",0.19,"Lynn","Massachusetts",1904,2164
489900,"4","1",0.11,"Lynn","Massachusetts",1904,1243
649900,"4","2",0.11,"Lynn","Massachusetts",1904,2586
689900,"4","3",0.15,"Lynn","Massachusetts",1904,1106
587877,"4","3",0.11,"Lynn","Massachusetts",1905,1451
419900,"2","3",1.33,"Lynn","Massachusetts",1905,1430
459900,"3","2",0.04,"Lynn","Massachusetts",1905,1100
369900,"3","2",0.41,"Lynn","Massachusetts",1905,1249
539900,"4","2",0.18,"Lynn","Massachusetts",1905,1755
309974,"2","1",0.61,"Lynn","Massachusetts",1905,824
400000,"2","2",0.09,"Lynn","Massachusetts",1905,992
415000,"3","1",0.04,"Lynn","Massachusetts",1905,1004
679900,"3","3",0.2,"Lynn","Massachusetts",1905,1984
519900,"3","2",0.07,"Lynn","Massachusetts",1905,1243
740000,"5","3",0.17,"Saugus","Massachusetts",1906,2631
649000,"4","2",0.09,"Swampscott","Massachusetts",1907,1673
549000,"3","2",0.06,"Swampscott","Massachusetts",1907,1764
589000,"3","3",0.18,"Swampscott","Massachusetts",1907,2240
945000,"3","2",0.12,"Nahant","Massachusetts",1908,1550
1200000,"5","3",0.14,"Nahant","Massachusetts",1908,3698
889000,"5","3",0.12,"Nahant","Massachusetts",1908,2278
630000,"3","2",0.03,"Nahant","Massachusetts",1908,986
729000,"3","3",0.09,"Nahant","Massachusetts",1908,1580
779900,"5","2",0.32,"Randolph","Massachusetts",2368,3204
449900,"2","1",0.22,"Weymouth","Massachusetts",2188,912
625000,"4","2",0.24,"Braintree","Massachusetts",2184,1877
625000,"3","2",0.56,"Scituate","Massachusetts",2066,1686
524974,"2","1",0.15,"Weymouth","Massachusetts",2189,831
549000,"4","1",0.17,"Randolph","Massachusetts",2368,1474
499000,"3","1",0.23,"Holbrook","Massachusetts",2343,1175
429900,"2","1",0.24,"Revere","Massachusetts",2151,847
419900,"2","1",0.24,"Revere","Massachusetts",2151,814
399900,"1","1",0.24,"Revere","Massachusetts",2151,871
399000,"3","2",0.36,"Beverly","Massachusetts",1915,1488
975000,"5","4",0.06,"Beverly","Massachusetts",1915,3318
819900,"4","3",0.25,"Beverly","Massachusetts",1915,2174
614900,"3","2",0.35,"Beverly","Massachusetts",1915,1464
599000,"3","2",1.11,"Plaistow","New Hampshire",3865,2432
900000,"3","3",0.24,"Salem","New Hampshire",3079,2777
949000,"4","3",1.02,"Topsfield","Massachusetts",1983,4000
779000,"2","3",0.1,"Essex","Massachusetts",1929,1538
399000,"2","1",0.41,"Gloucester","Massachusetts",1930,1414
515000,"3","1",0.13,"Gloucester","Massachusetts",1930,1351
490000,"3","2",0.13,"Gloucester","Massachusetts",1930,1232
438800,"3","1",0.07,"Gloucester","Massachusetts",1930,1377
249000,"1","1",0.97,"Gloucester","Massachusetts",1930,765
849000,"6","4",0.13,"Gloucester","Massachusetts",1930,3581
849000,"5","3",0.28,"Gloucester","Massachusetts",1930,2700
929000,"2","2",0.06,"Gloucester","Massachusetts",1930,900
799000,"4","3",0.18,"Gloucester","Massachusetts",1930,1400
1195000,"3","3",0.17,"Gloucester","Massachusetts",1930,1848
829900,"2","2",0.22,"Gloucester","Massachusetts",1930,1235
875000,"6","2",0.18,"Ipswich","Massachusetts",1938,2676
699000,"3","2",0.23,"Lynnfield","Massachusetts",1940,2370
525000,"1","1",0.14,"Cohasset","Massachusetts",2025,605
799888,"3","3",1.7,"Weymouth","Massachusetts",2189,2300
1017660,"4","3",0.13,"Weymouth","Massachusetts",2190,2853
1295000,"1","2",0.05,"Rockport","Massachusetts",1966,2081
349000,"1","1",0.07,"Rockport","Massachusetts",1966,547
749999,"4","3",0.12,"Revere","Massachusetts",2151,2688
749900,"4","3",0.11,"Winthrop","Massachusetts",2152,2564
990000,"3","3",0.04,"Hull","Massachusetts",2045,2465
520000,"3","1",0.22,"Hull","Massachusetts",2045,1160
999900,"3","1",0.41,"Hull","Massachusetts",2045,1160
1195000,"4","3",0.32,"Marblehead","Massachusetts",1945,2420
599000,"4","2",0.25,"Peabody","Massachusetts",1960,2664
519000,"3","1",0.19,"Hull","Massachusetts",2045,1160
449900,"3","1",0.05,"Salem","Massachusetts",1970,1229
1095000,"3","3",0.23,"Quincy","Massachusetts",2171,1989
570000,"3","3",0.11,"Salem","Massachusetts",1970,1141
829000,"6","3",0.11,"Revere","Massachusetts",2151,3483
599900,"4","2",0.11,"Hull","Massachusetts",2045,1607
675000,"2","2",0.15,"Marblehead","Massachusetts",1945,1536
625000,"3","2",0.12,"Hull","Massachusetts",2045,1535
795000,"3","2",0.23,"Marblehead","Massachusetts",1945,1927
679000,"3","2",0.11,"Swampscott","Massachusetts",1907,1757
659000,"3","2",0.07,"Revere","Massachusetts",2151,2113
829900,"4","3",0.36,"Peabody","Massachusetts",1960,2860
699900,"3","3",0.08,"Swampscott","Massachusetts",1907,1979
749000,"4","3",0.13,"Hull","Massachusetts",2045,1964
875000,"4","2",0.21,"Marblehead","Massachusetts",1945,2394
679000,"2","2",0.16,"Peabody","Massachusetts",1960,2100
565000,"3","2",0.12,"Salem","Massachusetts",1970,1630
255500,"1","1",0.04,"Hull","Massachusetts",2045,468
474900,"2","2",0.08,"Salem","Massachusetts",1970,975
449000,"1","2",0.08,"Salem","Massachusetts",1970,930
1048000,"5","4",0.09,"Hull","Massachusetts",2045,2221
549000,"2","1",0.04,"Swampscott","Massachusetts",1907,1167
595000,"4","2",0.17,"Hull","Massachusetts",2045,1989
839000,"6","3",0.17,"Marblehead","Massachusetts",1945,2360
399000,"6","3",0.07,"Peabody","Massachusetts",1960,2547
1049000,"5","4",0.28,"Salem","Massachusetts",1970,3830
475000,"3","2",0.15,"Peabody","Massachusetts",1960,1512
374900,"2","1",0.11,"Salem","Massachusetts",1970,1121
674900,"2","2",0.07,"Winthrop","Massachusetts",2152,1192
569900,"3","1",0.24,"Salem","Massachusetts",1970,1456
1025000,"6","3",0.11,"Hull","Massachusetts",2045,2696
449000,"2","1",0.1,"Salem","Massachusetts",1970,1038
569000,"4","2",0.16,"Hull","Massachusetts",2045,1382
749000,"3","2",0.32,"Hull","Massachusetts",2045,1958
739900,"3","2",0.23,"Marblehead","Massachusetts",1945,1600
750000,"5","3",0.1,"Salem","Massachusetts",1970,3684
899000,"3","3",0.29,"Hull","Massachusetts",2045,3000
649900,"3","2",0.1,"Winthrop","Massachusetts",2152,1603
699000,"4","2",0.07,"Winthrop","Massachusetts",2152,1536
449000,"2","1",0.14,"Marblehead","Massachusetts",1945,1090
1500000,"4","4",0.32,"Quincy","Massachusetts",2171,3520
734999,"3","2",0.07,"Swampscott","Massachusetts",1907,1703
500000,"2","2",0.1,"Winthrop","Massachusetts",2152,1555
639900,"4","2",0.35,"Salem","Massachusetts",1970,2259
1399000,"4","4",0.24,"Swampscott","Massachusetts",1907,4304
1099000,"4","2",0.3,"Swampscott","Massachusetts",1907,2611
578000,"3","2",0.1,"Swampscott","Massachusetts",1907,1538
699999,"2","2",0.11,"Marblehead","Massachusetts",1945,1980
1200000,"6","4",0.2,"Winthrop","Massachusetts",2152,3200
750000,"6","2",0.13,"Winthrop","Massachusetts",2152,2560
679900,"3","2",0.2,"Winthrop","Massachusetts",2152,1700
575000,"3","2",0.08,"Winthrop","Massachusetts",2152,1412
549000,"3","1",0.11,"Peabody","Massachusetts",1960,1152
979900,"5","4",0.15,"Malden","Massachusetts",2148,3752
1100000,"4","3",0.18,"Melrose","Massachusetts",2176,2602
399900,"2","1",0.24,"Revere","Massachusetts",2151,773
859900,"2","2",0.03,"Boston","Massachusetts",2127,1184
429900,"2","1",0.24,"Revere","Massachusetts",2151,838
439900,"2","1",0.24,"Revere","Massachusetts",2151,847
439900,"2","1",0.24,"Revere","Massachusetts",2151,838
675000,"2","2",0.1,"Winthrop","Massachusetts",2152,1375
1200000,"4","3",0.24,"Marblehead","Massachusetts",1945,2581
699000,"3","2",0.11,"Swampscott","Massachusetts",1907,2133
649900,"4","3",0.14,"Winthrop","Massachusetts",2152,2584
599900,"5","3",0.11,"Salem","Massachusetts",1970,2080
739900,"3","2",0.13,"Winthrop","Massachusetts",2152,1392
629000,"4","2",0.18,"Salem","Massachusetts",1970,1992
799900,"4","2",0.11,"Hull","Massachusetts",2045,2846
649900,"3","2",0.17,"Peabody","Massachusetts",1960,2050
1295000,"4","4",0.28,"Hull","Massachusetts",2045,3000
739900,"3","2",0.26,"Quincy","Massachusetts",2171,1336
1290000,"5","3",0.11,"Winthrop","Massachusetts",2152,2030
599000,"3","2",0.13,"Winthrop","Massachusetts",2152,1541
799900,"4","2",0.11,"Swampscott","Massachusetts",1907,1906
699900,"3","2",0.14,"Winthrop","Massachusetts",2152,1630
649900,"4","2",0.2,"Peabody","Massachusetts",1960,1984
345000,"1","1",0.61,"Salem","Massachusetts",1970,688
614900,"2","1",0.11,"Hampton","New Hampshire",3842,728
1075000,"4","4",1.36,"Wenham","Massachusetts",1984,2776
1250000,"1","2",0.08,"Manchester","Massachusetts",1944,1458
1150000,"4","2",1.03,"Manchester","Massachusetts",1944,2307
1290000,"4","4",0.65,"Wenham","Massachusetts",1984,3160
639900,"2","2",0.2,"Rockport","Massachusetts",1966,1328
875000,"4","3",0.11,"Hampton","New Hampshire",3842,3408
715000,"3","3",0.24,"Rockport","Massachusetts",1966,1870
810000,"4","3",0.92,"Wenham","Massachusetts",1984,2592
